Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204,Band_205,Band_206,Band_207,Band_208,Band_209,Band_210,Band_211,Band_212,Band_213,Band_214,Band_215,Band_216,Band_217,Band_218,Band_219,Band_220,Band_221,Band_222,Band_223,Band_224,Band_225,Band_226,Band_227,Band_228,Band_229,Band_230,Band_231,Band_232,Band_233,Band_234,Band_235,Band_236,Band_237,Band_238,Band_239,Band_240,Band_241,Band_242,Band_243,Band_244,Band_245,Band_246,Band_247,Band_248,Band_249,Band_250,Band_251,Band_252,Band_253,Band_254,Band_255,Band_256
38372,mean,33452.27,33655.54,33860.45,34011.80,34527.62,35108.50,35442.92,35705.95,36171.68,36814.04,37334.08,37659.35,37836.31,38075.47,38411.08,38764.38,38981.99,38982.35,38825.28,38638.35,38500.49,38385.51,38169.90,37852.56,37348.03,36911.20,36361.87,35220.42,33759.63,31778.40,30291.88,29239.95,28638.78,28372.96,28230.49,28137.50,28004.56,27873.76,27792.03,27782.76,27779.05,27830.51,27916.11,28047.24,28201.25,28329.58,28423.19,28497.06,28506.45,28432.51,28308.73,28143.98,27878.01,27553.02,27130.87,26613.97,26018.65,25349.36,24576.18,23713.03,22784.61,21880.61,20964.93,20172.45,19530.01,19001.59,18379.40,17308.43,15905.80,15133.51,13216.66,11736.67,10503.94,9571.06,8838.78,8355.54,8019.57,7810.31,7658.25,7578.83,7526.58,7493.07,7509.71,7604.07,7747.36,7893.23,8070.81,8292.29,8537.13,8771.38,9011.22,9250.31,9473.77,9681.32,9858.08,10035.05,10210.78,10388.20,10560.82,10713.72,10835.76,10952.44,11053.58,11151.11,11243.32,11337.73,11404.56,11477.89,11531.84,11577.24,11621.34,11657.98,11678.03,11685.73,11671.46,11632.56,11561.30,11475.84,11368.40,11240.37,11053.71,10881.73,10743.52,10654.96,10552.66,10391.16,10220.06,10079.40,9929.65,9744.70,9511.10,9268.23,9037.62,8868.32,8723.04,8615.40,8517.98,8436.34,8370.72,8322.29,8190.08,8055.07,7975.51,7781.12,7618.15,7621.43,7278.49,7089.91,6738.41,6210.21,5604.50,4883.20,3897.61,3146.32,2552.98,2163.25,1966.55,1787.37,1685.53,1672.54,1661.24,1667.72,1702.86,1745.09,1812.99,1888.59,1952.05,2010.57,2080.52,2158.83,2241.32,2341.31,2434.06,2527.42,2629.47,2709.04,2779.52,2825.66,2875.62,2930.11,2982.07,3043.99,3098.75,3143.28,3177.02,3214.82,3236.82,3260.78,3285.49,3306.57,3328.70,3356.18,3389.60,3432.86,3456.45,3493.93,3511.81,3517.97,3511.79,3528.45,3529.18,3529.64,3529.20,3519.19,3504.33,3485.35,3480.81,3484.55,3480.13,3455.15,3384.14,3295.00,3206.53,3142.41,3081.05,3027.89,2964.14,2893.29,2838.51,2792.85,2746.53,2696.31,2624.73,2556.34,2478.66,2401.86,2320.96,2257.58,2193.07,2149.86,2080.86,2037.03,1987.98,1926.00,1877.72,1828.87,1768.81,1721.55,1670.84,1616.25,1557.81,1509.17,1461.10,1386.50,1337.29,1286.53,1228.44,1200.08,1148.43,1139.51,1087.08,1036.80,988.43,951.32,942.84,893.04
38372,std_dev,6464.75,6501.93,6548.84,6549.93,6599.32,6681.71,6700.36,6700.07,6729.89,6800.05,6860.65,6885.47,6903.22,6895.64,6942.44,6975.01,7022.43,7016.42,6980.75,6945.24,6919.01,6914.72,6894.74,6876.17,6819.91,6780.08,6742.12,6627.82,6541.95,6392.31,6322.45,6254.42,6189.41,6161.28,6143.09,6138.59,6130.67,6108.77,6094.29,6072.91,6063.42,6031.96,6020.84,5998.13,5989.40,5980.50,5963.33,5950.19,5928.26,5910.06,5880.76,5850.19,5813.72,5761.63,5720.15,5664.95,5619.03,5565.36,5513.58,5450.68,5368.19,5284.28,5181.09,5090.90,5024.70,4961.80,4908.68,4738.90,4513.83,4508.17,4168.64,3919.86,3689.33,3504.05,3322.23,3204.46,3111.76,3058.49,3012.82,2979.77,2960.26,2938.33,2940.46,2957.11,2987.10,3011.85,3047.38,3094.99,3139.61,3182.77,3229.15,3268.11,3305.42,3329.28,3359.17,3374.45,3397.71,3423.38,3448.55,3461.66,3470.66,3485.61,3491.70,3490.59,3490.51,3494.69,3494.88,3494.20,3489.78,3476.85,3476.55,3471.86,3462.78,3450.81,3435.98,3422.65,3397.37,3371.82,3347.18,3315.99,3272.19,3228.06,3201.26,3181.29,3167.63,3131.51,3088.20,3059.85,3026.88,2984.48,2932.55,2875.18,2824.19,2786.53,2757.06,2728.79,2710.63,2684.63,2661.66,2647.53,2603.60,2558.42,2533.53,2474.43,2428.58,2439.22,2344.78,2322.50,2262.16,2154.11,2016.54,1873.63,1612.69,1413.95,1238.12,1100.11,1037.49,962.18,919.07,921.04,917.63,920.51,936.35,958.95,988.33,1019.07,1046.27,1064.02,1081.33,1101.64,1126.85,1157.56,1186.90,1217.67,1241.48,1270.15,1282.22,1287.99,1296.88,1304.43,1317.77,1332.34,1341.23,1349.31,1349.29,1352.92,1348.50,1349.78,1346.19,1343.74,1345.75,1345.07,1349.64,1353.63,1354.33,1360.86,1358.61,1353.76,1342.82,1342.08,1333.91,1329.54,1324.11,1311.64,1296.74,1287.94,1287.06,1279.11,1271.08,1266.17,1243.44,1219.37,1186.99,1170.14,1154.41,1143.21,1125.44,1100.40,1084.24,1068.37,1057.22,1043.34,1027.12,1014.79,982.82,960.29,932.45,910.36,894.16,875.52,857.96,838.53,827.56,804.52,784.78,764.42,745.38,730.79,709.91,695.90,670.80,648.76,623.99,599.67,577.85,553.05,540.97,516.08,493.25,476.12,457.96,432.59,400.62,386.91,360.56,338.11
38373,mean,27298.21,27494.63,27564.55,27685.44,28056.76,28551.85,28805.88,29051.14,29402.72,29954.39,30384.64,30666.39,30820.18,31035.56,31353.19,31667.86,31873.18,31888.52,31776.45,31618.66,31541.83,31436.07,31288.19,31008.79,30603.88,30227.24,29753.90,28788.04,27505.43,25775.58,24416.38,23444.47,22821.97,22531.30,22316.43,22185.66,22006.52,21872.87,21780.17,21769.63,21792.25,21864.74,22001.45,22135.68,22304.19,22427.20,22553.38,22625.88,22652.41,22597.14,22517.67,22381.48,22180.43,21919.53,21575.93,21152.09,20626.00,20052.14,19355.62,18603.24,17763.25,16967.62,16163.14,15464.11,14896.68,14425.93,13906.20,13021.88,11855.64,11152.51,9628.09,8463.90,7546.96,6857.17,6340.60,5980.59,5748.43,5577.40,5460.12,5389.54,5345.79,5310.75,5311.71,5379.63,5456.05,5555.55,5660.78,5818.52,5976.89,6145.56,6304.78,6474.45,6636.28,6786.80,6918.65,7045.75,7183.17,7309.27,7444.06,7554.46,7646.79,7734.27,7819.10,7898.89,7975.08,8053.03,8107.29,8169.33,8209.47,8258.87,8290.87,8334.97,8345.05,8368.98,8360.20,8335.11,8283.56,8224.10,8134.50,8032.40,7885.51,7742.31,7639.72,7568.25,7494.56,7365.56,7241.29,7131.02,7025.52,6886.16,6717.71,6533.71,6371.24,6247.08,6144.87,6072.84,6004.32,5951.57,5900.34,5879.69,5782.82,5697.47,5644.02,5506.38,5395.96,5402.90,5149.22,5010.41,4752.08,4370.03,3944.46,3458.75,2785.77,2292.35,1918.98,1664.88,1546.85,1418.77,1345.41,1337.37,1325.75,1323.62,1343.29,1364.87,1399.78,1446.86,1477.35,1519.08,1552.63,1604.46,1653.56,1710.07,1768.79,1832.20,1888.53,1945.60,1984.79,2011.11,2040.15,2074.79,2114.33,2155.00,2190.91,2224.22,2251.07,2274.11,2288.75,2309.53,2313.78,2332.80,2340.97,2368.85,2386.56,2421.58,2430.26,2458.02,2468.08,2470.30,2471.03,2477.03,2478.07,2479.72,2475.80,2469.42,2462.83,2450.11,2448.48,2445.60,2447.60,2430.64,2387.76,2326.75,2271.22,2222.91,2189.09,2150.22,2102.51,2057.59,2020.74,1997.30,1961.64,1924.48,1883.24,1839.31,1788.65,1739.52,1688.73,1641.73,1597.39,1570.85,1526.60,1487.97,1458.57,1419.23,1386.23,1350.84,1315.99,1288.76,1251.43,1221.06,1176.00,1150.73,1116.00,1075.92,1035.62,1007.66,976.59,956.88,929.38,912.78,884.58,858.52,831.64,818.71,798.43,775.42
38373,std_dev,4750.92,4785.02,4817.22,4812.83,4851.87,4894.50,4917.45,4911.30,4929.15,4958.32,5006.20,5009.45,4992.10,4990.51,5014.72,5047.70,5068.84,5071.59,5042.59,5027.02,5022.20,5027.68,5026.66,5016.88,4997.33,4976.06,4964.08,4906.60,4864.62,4772.12,4710.43,4652.31,4606.86,4576.59,4554.71,4551.16,4537.63,4522.54,4513.11,4500.86,4488.92,4478.51,4468.73,4457.20,4448.65,4447.62,4437.96,4432.56,4421.31,4398.70,4381.96,4351.28,4324.60,4286.69,4257.61,4209.72,4159.53,4117.53,4064.47,3991.96,3915.55,3835.72,3749.06,3664.29,3598.46,3551.98,3502.83,3373.30,3184.60,3169.08,2915.83,2740.04,2581.06,2456.25,2338.36,2260.72,2197.99,2157.92,2127.94,2103.84,2087.92,2068.53,2070.17,2080.28,2097.10,2112.02,2129.19,2161.31,2191.00,2219.08,2240.64,2273.61,2295.88,2323.78,2340.27,2361.77,2378.31,2394.55,2409.59,2422.56,2435.74,2442.71,2450.81,2453.45,2456.86,2458.26,2457.27,2450.48,2447.01,2441.62,2437.79,2433.39,2432.62,2428.24,2421.49,2407.34,2394.97,2383.98,2363.50,2345.57,2307.93,2279.45,2256.90,2251.98,2240.26,2212.05,2186.29,2161.17,2133.36,2099.42,2060.87,2015.13,1982.73,1953.14,1934.08,1916.93,1903.53,1884.60,1865.74,1857.28,1825.85,1796.78,1778.44,1733.79,1701.30,1710.55,1643.91,1626.36,1572.73,1497.02,1403.50,1320.42,1141.78,1026.45,934.51,862.87,838.07,790.56,767.99,772.43,769.58,764.66,775.10,777.05,794.49,805.46,812.69,820.36,827.11,836.01,846.25,861.83,873.47,893.99,906.43,921.88,928.34,929.95,935.72,939.57,950.74,959.81,973.84,981.82,987.43,982.38,985.00,982.46,981.30,978.81,980.31,983.15,984.99,990.65,990.56,993.71,991.27,990.90,979.53,979.68,970.16,966.04,954.56,950.66,940.25,929.87,921.78,921.84,921.53,910.22,904.19,882.05,869.34,857.77,847.60,837.67,829.34,818.41,803.06,799.36,784.38,778.37,764.88,759.75,738.04,726.23,704.74,691.12,677.97,666.91,651.87,640.63,628.01,613.63,604.61,589.07,579.53,560.02,558.55,538.71,525.67,507.67,492.70,477.23,462.07,451.66,437.29,432.31,411.86,408.79,385.35,371.80,355.09,344.92,325.99,302.00
38374,mean,25055.70,25256.65,25379.27,25532.28,25941.62,26426.11,26730.67,26997.66,27424.42,27954.94,28436.25,28738.71,28926.60,29183.93,29510.99,29829.98,30029.25,30079.86,29971.19,29844.57,29747.55,29659.62,29514.24,29245.44,28866.63,28512.92,28062.20,27090.03,25805.92,24099.50,22784.61,21841.68,21293.52,21012.64,20844.59,20721.35,20567.93,20430.19,20338.88,20326.42,20344.85,20426.67,20557.06,20707.08,20867.42,21013.96,21113.00,21200.37,21233.84,21200.39,21132.26,21005.00,20810.25,20563.81,20235.11,19826.83,19334.06,18769.56,18114.12,17381.52,16604.17,15832.51,15087.26,14444.89,13956.34,13529.96,13015.11,12149.14,11046.01,10362.42,8861.83,7742.44,6820.12,6145.43,5628.38,5278.35,5035.22,4877.65,4766.07,4705.45,4654.33,4622.77,4631.17,4693.03,4774.17,4876.28,4979.93,5142.31,5307.81,5468.06,5627.99,5799.73,5965.06,6113.46,6242.81,6379.13,6506.56,6647.96,6770.55,6892.62,6986.99,7079.63,7165.75,7254.62,7330.96,7408.20,7473.77,7532.87,7580.64,7620.38,7663.60,7697.24,7717.43,7734.31,7738.38,7714.23,7671.06,7606.54,7537.04,7444.61,7309.70,7179.80,7083.49,7015.06,6941.63,6828.24,6708.65,6610.95,6501.73,6381.81,6207.31,6037.89,5874.29,5762.39,5662.54,5591.71,5523.25,5482.11,5442.66,5425.68,5343.63,5270.68,5229.67,5105.35,5005.25,5020.01,4772.48,4627.97,4374.86,3999.94,3594.37,3096.93,2446.87,1974.36,1615.83,1381.26,1258.64,1145.35,1080.57,1062.83,1049.57,1046.64,1066.22,1078.76,1114.45,1152.88,1189.99,1220.59,1256.29,1300.05,1352.25,1397.86,1457.50,1514.52,1568.07,1614.41,1653.55,1691.99,1712.59,1749.55,1784.22,1823.13,1859.60,1891.04,1912.73,1938.61,1952.14,1980.84,1986.89,2007.33,2019.59,2045.15,2059.56,2090.92,2112.52,2138.74,2140.07,2153.62,2157.95,2172.13,2162.53,2171.14,2177.08,2177.36,2166.66,2163.82,2163.99,2160.22,2160.70,2143.89,2108.64,2055.27,2009.27,1953.20,1916.74,1871.45,1838.69,1787.28,1751.64,1722.53,1699.37,1656.16,1611.39,1569.97,1528.55,1479.73,1434.78,1394.36,1347.05,1329.58,1277.45,1256.84,1223.13,1178.81,1152.54,1122.17,1089.93,1053.46,1032.93,999.63,963.03,933.98,908.07,865.62,844.42,809.50,784.01,758.61,750.76,725.52,703.96,676.22,666.89,637.46,635.01,622.65
38374,std_dev,6583.94,6661.66,6673.82,6677.03,6734.26,6809.11,6802.68,6782.35,6798.71,6859.14,6889.58,6893.32,6861.77,6846.94,6876.93,6925.64,6947.17,6940.88,6904.76,6870.17,6866.62,6879.07,6895.13,6876.95,6849.50,6830.33,6821.12,6741.17,6704.00,6584.86,6514.36,6416.42,6339.19,6294.41,6272.10,6246.32,6234.05,6204.58,6189.29,6172.84,6156.73,6134.61,6132.89,6118.99,6119.60,6123.59,6113.33,6102.65,6088.15,6066.18,6033.04,5997.54,5958.11,5912.32,5860.91,5803.50,5735.76,5665.32,5572.95,5469.74,5345.08,5212.10,5076.12,4952.09,4846.86,4771.18,4666.45,4457.04,4164.41,4055.83,3619.48,3288.44,2990.41,2761.36,2570.75,2434.36,2342.08,2269.80,2227.48,2199.30,2178.29,2161.14,2160.04,2179.96,2216.10,2247.39,2289.29,2341.81,2402.64,2454.17,2507.89,2560.22,2615.91,2654.12,2694.84,2732.57,2771.10,2810.42,2844.77,2876.99,2905.76,2924.46,2946.94,2964.93,2975.60,2991.35,3004.35,3012.07,3015.45,3022.88,3026.30,3033.62,3029.03,3032.37,3021.99,3015.70,2997.79,2981.97,2957.24,2927.11,2884.90,2845.23,2805.52,2790.19,2766.29,2732.57,2690.53,2656.65,2617.10,2574.21,2519.33,2461.81,2410.56,2368.95,2336.14,2310.88,2286.99,2264.63,2252.08,2239.07,2204.46,2169.24,2155.10,2099.15,2061.89,2073.24,1984.81,1936.18,1853.21,1724.73,1583.27,1408.91,1156.40,959.79,800.98,694.52,637.16,583.68,551.71,547.09,538.72,542.22,548.09,561.88,578.81,601.39,619.67,639.25,650.09,673.09,692.89,720.11,742.69,771.68,790.01,813.34,828.97,846.05,852.39,868.81,885.81,903.58,916.18,929.84,937.98,943.71,952.23,957.37,959.95,965.09,971.76,977.06,989.47,999.85,1009.16,1015.71,1018.59,1018.12,1019.46,1013.34,1015.21,1009.72,1010.37,1010.29,997.80,992.60,982.92,986.43,985.28,976.95,959.21,939.42,917.20,898.56,881.80,866.93,846.90,836.53,814.25,803.92,790.05,773.69,758.72,745.74,722.14,704.21,682.69,666.87,648.15,628.69,613.73,600.03,589.59,566.46,549.13,529.80,518.58,503.63,493.89,470.81,455.45,435.45,421.28,404.80,391.73,371.31,356.99,339.20,330.64,315.53,299.32,290.88,272.43,262.39,242.95,234.96
38375,mean,31168.99,31328.27,31449.63,31595.58,32004.38,32539.62,32797.12,33057.86,33444.89,34021.52,34504.64,34806.32,34967.01,35206.28,35537.33,35839.19,36052.25,36051.78,35906.66,35710.74,35579.65,35434.97,35219.86,34903.12,34394.37,33932.56,33404.15,32367.91,31017.68,29221.55,27839.55,26859.84,26247.95,25953.64,25775.13,25639.55,25488.62,25340.76,25250.74,25224.44,25223.43,25262.53,25370.87,25498.56,25644.28,25779.63,25870.32,25942.40,25939.94,25869.95,25755.14,25617.18,25386.82,25103.75,24730.02,24274.22,23734.97,23122.79,22412.49,21624.61,20769.32,19926.33,19084.34,18340.07,17796.71,17330.22,16767.08,15771.59,14501.29,13802.88,12031.97,10699.85,9584.66,8748.39,8075.29,7623.84,7310.03,7106.51,6952.25,6876.46,6816.26,6774.46,6781.34,6857.89,6971.23,7085.19,7225.35,7411.72,7627.55,7817.65,8017.01,8217.04,8411.11,8586.31,8735.69,8879.08,9029.64,9188.30,9330.03,9456.97,9556.72,9656.13,9742.99,9830.09,9906.31,9988.58,10049.36,10108.17,10151.71,10196.94,10241.25,10274.02,10288.54,10293.90,10285.10,10240.55,10179.15,10099.27,10005.80,9883.73,9703.99,9543.49,9413.63,9328.67,9227.98,9081.12,8918.42,8791.30,8664.81,8522.79,8312.25,8098.71,7896.58,7753.82,7639.27,7548.22,7474.48,7399.25,7347.54,7312.37,7202.40,7089.79,7033.12,6858.47,6729.03,6749.99,6440.18,6271.50,5965.49,5508.64,5001.63,4373.36,3507.94,2869.33,2353.59,2006.32,1823.29,1657.20,1567.03,1540.03,1529.06,1527.98,1559.00,1595.93,1657.94,1715.05,1768.41,1827.39,1884.48,1952.28,2022.47,2101.62,2177.49,2263.15,2336.22,2406.57,2455.52,2501.37,2533.05,2583.09,2627.73,2672.46,2720.41,2758.78,2791.76,2820.55,2840.60,2861.36,2875.68,2889.20,2902.21,2933.18,2960.87,3000.18,3016.60,3052.10,3071.94,3077.73,3068.70,3087.11,3082.26,3090.16,3083.96,3077.77,3062.52,3057.10,3046.97,3051.16,3051.73,3027.16,2977.46,2902.09,2835.04,2771.01,2718.00,2668.28,2610.96,2548.06,2490.33,2456.73,2414.54,2368.03,2306.10,2238.25,2168.90,2128.02,2058.33,2004.97,1949.62,1916.47,1851.80,1815.15,1773.12,1716.02,1683.22,1633.96,1587.71,1549.58,1502.10,1463.55,1402.80,1376.51,1320.93,1271.89,1230.22,1195.48,1139.85,1114.05,1083.89,1064.98,1033.44,972.26,939.88,904.57,896.49,862.15
38375,std_dev,5351.67,5396.77,5436.35,5424.23,5474.94,5509.73,5537.48,5514.73,5527.44,5560.41,5608.08,5600.61,5591.14,5588.77,5598.41,5628.80,5649.43,5649.09,5624.24,5598.06,5583.56,5584.38,5592.65,5579.56,5547.61,5528.26,5514.01,5460.01,5446.33,5384.65,5380.13,5343.72,5309.87,5288.46,5283.30,5271.84,5275.66,5268.73,5254.12,5245.20,5218.04,5195.71,5168.80,5141.74,5132.55,5123.87,5107.97,5095.73,5078.09,5047.77,5031.01,5003.05,4968.85,4933.03,4900.47,4862.39,4834.58,4802.94,4766.58,4727.20,4680.87,4628.95,4557.77,4495.06,4451.55,4430.17,4396.88,4277.01,4098.46,4157.44,3898.19,3723.13,3542.78,3377.94,3213.16,3089.51,3003.78,2941.32,2897.14,2866.14,2842.96,2821.92,2822.67,2847.81,2872.35,2892.46,2913.36,2950.96,2992.69,3034.60,3064.72,3101.62,3128.68,3150.09,3164.68,3175.41,3185.89,3200.60,3216.72,3225.22,3229.80,3227.91,3229.11,3224.93,3221.13,3214.62,3209.94,3199.23,3190.33,3181.47,3169.91,3162.59,3150.14,3138.13,3123.98,3103.38,3078.85,3059.90,3035.76,3008.22,2964.83,2927.55,2900.87,2889.23,2875.49,2844.23,2809.71,2773.38,2748.44,2721.36,2679.05,2626.48,2586.28,2562.22,2540.43,2520.32,2501.82,2477.31,2457.21,2445.30,2404.00,2363.37,2338.61,2284.59,2243.30,2264.87,2182.93,2164.05,2113.81,2021.30,1908.19,1777.60,1520.43,1314.01,1133.84,988.73,921.20,849.45,809.46,804.32,797.77,801.84,816.88,838.80,872.17,902.73,927.99,950.46,972.54,999.45,1027.36,1052.24,1080.29,1111.90,1136.95,1156.92,1177.10,1188.88,1197.34,1212.66,1228.20,1238.70,1251.26,1265.32,1276.12,1282.45,1280.47,1283.00,1278.71,1275.75,1276.91,1284.03,1286.45,1292.25,1297.69,1302.78,1305.82,1296.49,1290.85,1285.86,1281.46,1274.48,1265.48,1254.47,1240.61,1236.62,1228.37,1225.42,1222.37,1216.16,1197.68,1175.14,1152.00,1134.83,1119.28,1102.92,1087.76,1065.33,1046.62,1028.89,1016.09,995.78,981.07,959.91,937.93,921.40,898.88,873.81,855.25,840.42,818.16,804.61,787.30,768.23,752.41,732.97,708.08,689.44,668.89,649.48,630.03,609.67,588.95,564.47,545.36,525.23,503.32,485.26,469.04,446.43,423.24,400.43,373.64,355.82,332.66,314.65
38376,mean,30003.44,30106.83,30175.85,30208.55,30678.36,31214.27,31517.75,31737.14,32203.15,32869.16,33400.37,33746.17,33930.03,34198.11,34615.33,35005.09,35251.27,35277.95,35097.13,34935.93,34807.17,34712.53,34551.89,34237.70,33755.67,33302.23,32732.81,31541.51,30003.77,27991.45,26461.18,25338.67,24615.33,24233.12,23990.48,23802.30,23597.47,23427.33,23312.65,23290.64,23283.59,23361.37,23498.67,23647.77,23819.95,23967.99,24093.59,24174.88,24195.73,24144.04,24053.83,23910.20,23690.69,23410.34,23047.37,22588.84,22039.98,21417.11,20670.32,19864.73,18991.51,18137.01,17303.48,16588.48,16041.16,15608.40,15084.36,14133.11,12849.26,12234.16,10562.80,9358.67,8372.27,7644.89,7048.55,6647.34,6361.31,6178.81,6039.51,5954.17,5901.63,5856.74,5852.30,5923.86,6006.71,6105.11,6214.07,6372.87,6546.75,6707.98,6877.69,7042.95,7204.99,7355.18,7482.69,7611.46,7739.89,7878.97,8002.61,8112.53,8207.26,8286.92,8366.90,8441.77,8514.57,8589.88,8647.86,8707.95,8751.34,8801.49,8847.29,8882.48,8900.02,8918.45,8908.85,8885.55,8833.76,8766.87,8679.92,8569.06,8411.33,8266.94,8154.31,8080.40,7986.84,7861.70,7726.26,7621.69,7508.07,7367.06,7190.99,7007.50,6832.22,6713.69,6605.22,6526.14,6461.07,6404.58,6360.46,6337.07,6244.29,6154.14,6123.39,5974.68,5854.20,5906.15,5610.09,5465.17,5205.67,4778.57,4351.99,3842.66,3066.66,2528.01,2095.97,1804.52,1657.65,1506.46,1429.93,1415.12,1390.94,1386.19,1408.24,1447.39,1493.33,1541.60,1586.97,1631.61,1668.30,1720.40,1783.96,1858.65,1915.43,1987.88,2048.28,2111.62,2152.11,2188.28,2216.77,2250.18,2294.12,2337.33,2367.16,2406.08,2422.02,2451.37,2470.48,2483.96,2497.82,2507.81,2529.53,2539.89,2565.44,2602.33,2624.19,2645.87,2661.69,2659.39,2658.61,2671.43,2670.77,2672.08,2668.97,2671.20,2652.15,2647.60,2641.63,2643.84,2647.38,2630.43,2581.82,2513.96,2443.92,2402.03,2354.18,2323.09,2269.06,2217.67,2171.88,2144.35,2110.95,2073.09,2022.95,1976.28,1916.57,1862.89,1823.07,1757.19,1726.56,1680.31,1643.78,1594.31,1555.87,1528.42,1482.18,1445.30,1417.04,1377.42,1338.36,1304.14,1277.62,1217.73,1178.64,1135.98,1093.65,1056.35,1050.71,1000.55,966.68,956.33,922.84,904.83,869.08,849.50,821.84,779.88
38376,std_dev,6892.17,6959.04,6973.45,6974.52,7020.79,7118.35,7135.12,7107.55,7138.79,7211.02,7276.41,7292.09,7268.93,7281.81,7325.38,7374.61,7414.82,7402.23,7371.88,7333.06,7313.52,7319.12,7329.73,7308.52,7263.26,7220.88,7180.02,7067.81,6984.88,6812.38,6715.51,6618.16,6529.42,6483.22,6457.34,6433.37,6413.62,6394.19,6380.17,6370.77,6349.63,6336.09,6329.48,6320.66,6319.81,6320.14,6321.27,6304.66,6296.31,6265.57,6241.15,6194.36,6148.23,6098.43,6048.45,5984.29,5922.36,5847.33,5764.67,5668.52,5557.36,5445.35,5327.91,5214.11,5139.62,5086.96,5022.79,4833.67,4550.72,4560.95,4180.99,3930.66,3699.82,3506.82,3331.04,3201.45,3102.66,3040.01,2987.69,2954.38,2931.08,2912.78,2908.08,2929.03,2952.58,2967.52,2994.41,3038.46,3091.80,3129.59,3162.95,3201.30,3234.73,3265.07,3297.10,3318.35,3340.19,3367.18,3393.41,3413.32,3429.12,3438.31,3444.58,3450.30,3455.75,3459.96,3461.83,3455.78,3453.40,3447.74,3445.18,3442.39,3432.28,3427.00,3417.18,3399.54,3381.57,3354.68,3323.92,3291.62,3249.26,3210.29,3178.49,3162.43,3141.91,3102.41,3061.06,3026.80,2994.45,2951.39,2897.59,2842.81,2787.84,2757.54,2721.08,2694.01,2679.72,2655.72,2630.21,2622.65,2580.68,2537.01,2520.90,2465.11,2417.35,2444.83,2342.36,2315.16,2248.84,2130.84,2008.83,1877.07,1595.21,1404.29,1249.67,1138.53,1097.65,1024.67,989.08,996.76,989.62,984.56,992.11,1001.60,1022.98,1037.68,1049.74,1064.69,1074.68,1089.78,1111.66,1140.28,1161.44,1185.77,1205.10,1224.78,1235.28,1240.58,1247.54,1258.88,1275.21,1297.22,1312.59,1320.36,1323.26,1324.53,1324.69,1327.77,1325.92,1324.86,1321.71,1324.02,1329.75,1342.42,1345.45,1345.11,1343.96,1337.09,1327.89,1331.84,1324.83,1321.24,1317.71,1310.52,1291.37,1276.79,1272.42,1269.45,1269.89,1262.69,1237.10,1210.84,1188.95,1169.53,1155.28,1139.12,1124.27,1107.69,1092.99,1079.94,1064.84,1051.01,1031.68,1018.53,992.12,965.71,940.68,920.01,897.35,882.68,863.70,844.16,826.09,803.08,792.34,774.08,758.75,745.24,723.70,701.47,684.89,661.13,639.01,617.02,600.89,579.12,556.47,537.24,517.59,505.28,478.33,456.55,433.93,411.40,393.35,366.90
