Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38372,mean,439.85,404,398.64,402.75,403.4,411.35,415.5,437.11,457.31,488.15,518.55,563.76,606.44,651.22,682.03,712.2,742.28,770.89,817.05,863.31,910.42,946.32,1001.3,1072.1,1155.66,1268.3,1410.65,1600.71,1819.64,2071.07,2359.97,2669.16,2980.67,3244.29,3485.9,3690.25,3838.42,3997.2,4156.64,4291.67,4412.35,4494.96,4516.8,4540.8,4506.2,4403.78,4343.4,4310.92,4263.43,4253.11,4260.35,4274.13,4315.64,4375.76,4397.84,4351.77,4292.59,4244.73,4206.6,4167.92,4219,4292.9,4278.2,4223.56,4124.15,3956.5,3776.13,3692.51,3605.42,3455.64,3236.76,3026.35,2892.47,2871.61,2907.3,3019.32,3347.28,4078.2,5238.41,6635.72,8112.73,9539.83,10817.5,11950.11,13053.28,14094.82,15170.61,16252.98,17330.62,18356.11,19228.93,19947.8,20645.28,21257.06,21667.05,21916.24,22096.18,22180.25,22604.18,22976.03,23124.47,23232.47,23387.77,23668.83,23923.87,24037.09,24051.03,24085.62,24272.84,24546.4,24766.44,24741.63,24668.8,24807.04,24946.71,25169.68,25274.08,25385.88,25519.06,25683.09,25761.67,25744.43,25761.01,25905.96,26193.51,26364.79,26390.26,26341.88,26288.58,26368.45,26632.04,26935.33,27029.74,26964.09,26737.62,26611.88,26792.31,27075.9,27239.06,27351.92,27277.78,27207.03,27097.46,26952.62,26842.09,26826.09,26692.68,26419.56,26199.54,25902.9,25710.04,25488.71,25304.18,25132.1,25137.95,25097.32,25217.2,25362.87,25600.98,25662.48
38372,std_dev,236.1,205.27,190.31,184.68,177.18,179.27,179.92,193.21,200.49,213.26,225.13,241.68,255.76,272.37,284.8,297.73,312.52,327.7,344.48,365.22,384.83,400.15,422.17,445.19,472.06,512.12,553.08,611.45,671.41,740.28,814,891.66,969.13,1032.77,1093.54,1147.44,1185.57,1228.26,1271.75,1311.5,1349.65,1381.17,1395.36,1414.82,1419.51,1411.1,1413.84,1419.88,1419.57,1431.47,1449.09,1460.09,1477.2,1506.25,1525.3,1523.32,1522.53,1526.37,1534.07,1530.85,1558.94,1588.88,1593.4,1590.56,1583.35,1556.44,1515.42,1508.51,1499.01,1464.63,1416.21,1365.4,1342.08,1346.3,1364.91,1399.02,1493.56,1695.88,1975.8,2269.83,2550.75,2799.27,3007.79,3164.18,3310.52,3469.79,3615.16,3753.31,3899.93,4046.14,4155.14,4239.08,4330.62,4406.89,4470.3,4490.59,4522.3,4575.29,4633.79,4672.28,4687.13,4706.79,4721.27,4774.24,4828.79,4860.87,4848.44,4856.46,4895.25,4955.88,4987.69,4993.51,4988.19,5015.01,5029.72,5058.38,5102.2,5126.43,5158.83,5174.51,5174.7,5186.96,5193.27,5222.77,5276.17,5326.54,5321.68,5306.98,5317.77,5316.06,5375.54,5448.72,5470.66,5488.4,5447.57,5427.68,5479.71,5522.15,5591.05,5601.7,5611.63,5588.34,5594.83,5569.35,5602.16,5615.47,5658.39,5652.15,5667.44,5669.23,5709.94,5792.41,5788.98,5746.21,5768.89,5750.6,5865.88,5829.08,5952.87,6023.86
38373,mean,376.07,355.29,341.99,339.63,338.72,342.67,339.79,358.69,376.55,399.29,424.8,458.39,492.77,523.51,550.28,574.16,597.63,623.04,655.3,696.43,735.57,764.24,809.05,866.77,932.28,1023.7,1138.86,1292.79,1477.73,1691.99,1943.73,2205.98,2485.05,2714.45,2929.56,3119.08,3253.65,3402.4,3552.9,3687.12,3805.69,3890,3919.77,3963.66,3953.96,3870.56,3828.19,3804.8,3760.73,3751.95,3767.87,3776.33,3812.19,3870.42,3890.11,3854.25,3798.61,3761.49,3728.19,3684.22,3726.87,3800.14,3775.52,3693.21,3594.6,3434.57,3258.07,3182.16,3111.16,2977.44,2782.79,2592.2,2472.1,2457.29,2496.25,2609.34,2931.53,3658.53,4820.09,6204.81,7682.28,9092.44,10315.2,11382.3,12424.86,13409.22,14462.13,15486.64,16520.34,17504.97,18321.97,18986.98,19624.22,20228,20598.31,20821.42,20954.54,21067.05,21468.81,21821,21951.41,22022.66,22191.68,22453.11,22735.84,22847.05,22855.83,22860.74,23041.2,23297.29,23510.07,23542.65,23449.68,23560.81,23715.64,23908.98,24007.72,24076.79,24247.7,24367.24,24476.63,24395.22,24387.98,24554.7,24819.79,24980.49,25000.4,24974.33,24837.97,24901.84,25141.03,25428.34,25524.99,25425.79,25173.87,25030.62,25195.84,25409.09,25618.1,25701.34,25639.48,25520.28,25375.2,25221.86,25126.38,25084.56,24949.49,24628.29,24388.68,24028.81,23789.25,23503.11,23273.77,23016.79,22948.31,22904.25,22942.76,23102.17,23305.74,23295.08
38373,std_dev,245.12,211.75,198.83,195.01,195.1,201.12,209.04,218.36,233.64,242.71,265.51,284.31,302.64,318.52,336.8,350.27,364.77,384.03,405.24,430.42,448.52,470.15,494.02,522.04,547.37,586.88,630.61,688.06,754.4,825.98,910.13,1001.55,1091.05,1165.02,1231.53,1296.06,1344.7,1399.38,1448.57,1493.12,1535.58,1573.31,1591.22,1623.63,1635.93,1619.75,1627.29,1638.61,1635.1,1653.58,1677.21,1690,1715.34,1752.63,1758.05,1766.02,1759.92,1768.75,1776.17,1755.82,1789,1817.13,1822.22,1798.09,1793.57,1763.62,1735.9,1737.22,1721.78,1702.88,1643.42,1592.53,1573.42,1583.96,1595.4,1629.43,1737.55,1969.29,2320.65,2684.02,3035.82,3352.42,3592.96,3776.54,3929.45,4069.84,4435.67,4543.85,4655.12,4758.3,4826.73,4876.07,4924.41,4981.65,4995.06,4991.38,4866.36,4904.23,4949.31,4985.19,4994.02,4998.17,5035.8,5080.36,5120.9,5135.26,5114.45,5111.57,5145,5184.53,5218.67,5208.71,5227.38,5238.75,5255.08,5295.29,5321.51,5344.12,5363.17,5413.51,5414.9,5409.71,5375.37,5418.01,5472.17,5515.44,5492.95,5465.37,5459.51,5466.54,5515.75,5571.12,5598.08,5595.21,5577.79,5579.46,5601.83,5621.57,5668.37,5705.13,5710.97,5679.77,5616.17,5641.69,5696.81,5737.99,5734.69,5700.76,5734.77,5705.91,5751.83,5774.04,5734.81,5738.44,5716.83,5792.18,5797.02,5800.72,5868.1,5913.79
38374,mean,368.58,359.33,353.39,357.96,363.51,368.67,380.05,398.12,416.18,439.43,472.67,518.03,566.77,606.32,637.3,668.28,694.76,722.01,764.85,808.6,855.79,894.69,948.33,1017.69,1109.67,1225.54,1368.67,1558.95,1781.52,2040.61,2338.55,2650.69,2974.04,3242.25,3486.95,3699.2,3848.86,4008.92,4173.11,4313.88,4440.32,4522.5,4539.16,4570.13,4542.83,4436.32,4379.93,4342.07,4292.52,4281.89,4294.81,4303.51,4346.08,4409.07,4434.59,4385.17,4317.34,4274.87,4227.41,4190.36,4242.39,4317.38,4301.28,4229.88,4131.39,3962.3,3771.87,3681.7,3592.32,3423.22,3188.51,2963.7,2816.35,2782.93,2826.12,2956.51,3326.76,4116.65,5326.7,6758.13,8282.89,9748.44,11031.34,12168.3,13262.24,14330.12,15436.19,16548.65,17657.5,18709.17,19578.87,20296.3,20995.55,21633.13,22030.54,22250.29,22419.03,22564.22,22965.31,23316.71,23423.01,23513.9,23674.91,23970.91,24236.24,24371.55,24367.61,24371.31,24547.06,24827.24,25052.41,25053.14,24985.5,25104.02,25262.06,25461.86,25580.79,25651.58,25834.51,25963.98,26032.25,26004.92,25994.69,26143,26427.21,26618.07,26617.51,26561.5,26480.83,26557.66,26800.92,27119.17,27210.23,27128.38,26881.64,26744.56,26952.35,27172.13,27376.25,27485.47,27420.73,27304.89,27184.01,27064.62,27019.79,26957.6,26841.85,26561.29,26325.1,26021.93,25800.83,25617.69,25369.68,25195.65,25115.51,25113.66,25119.98,25341.96,25462.43,25615.13
38374,std_dev,231.04,206.41,183,179.09,176.69,174.95,174.65,189.12,194.17,203.71,222.46,237.7,258.38,275.46,292.43,305.47,320.77,333.49,351.22,372.19,394.12,413.78,436.09,462.73,496.85,541.89,588.06,655.74,723.68,803.19,891.48,974.13,1065.29,1135.84,1202.93,1261.83,1304.99,1348.61,1399.69,1442.34,1483.63,1513.78,1532.49,1551.77,1561.57,1547.44,1551.18,1560.48,1557.41,1567.79,1588.81,1598.4,1621.39,1650.3,1667.79,1665.05,1659.02,1664.33,1660.41,1660.96,1691.76,1720.46,1726.36,1717.18,1703.25,1666.44,1617.19,1600.14,1580.75,1538.43,1472.08,1406.94,1356.03,1351.55,1369.48,1410.19,1538.34,1790.95,2141.3,2471.56,2783.31,3039.17,3230.82,3381.72,3511.26,3629.08,3737.13,3845.98,3956.52,4056.88,4114.01,4173.83,4222.93,4281.06,4302.58,4298.86,4297.74,4330.11,4368.36,4410.18,4420.88,4414.86,4435.18,4478.39,4509.63,4529.95,4531.4,4505.56,4540.11,4595.32,4619.59,4611.83,4602.31,4604.58,4647.32,4690.93,4702.68,4729.14,4763.96,4766.33,4776.82,4784.36,4771.99,4802.07,4840.49,4872.49,4876.6,4870.85,4845.03,4842.55,4899.79,4980.38,4989.19,4985.13,4938.81,4928.64,4945.55,4975.04,5062.33,5080.76,5094.53,5056.97,5090.7,5103.28,5125.34,5147.21,5202.27,5198.84,5233.93,5253.23,5337.82,5398.33,5392.59,5423,5419.57,5479.15,5467.58,5526.07,5529.12,5703.26
38375,mean,420.05,407.13,408.86,412.99,426.16,433.87,437.02,466.43,488.36,520.12,560.65,610.54,657.59,702.15,738.4,766.01,795.79,827.26,870.34,921.35,969.19,1000.51,1057.96,1126.96,1218.58,1326.82,1464.17,1651.03,1863.67,2104.08,2374.67,2677.35,2988.74,3245.6,3477.1,3680.7,3829.5,3988,4146.09,4279.7,4394.27,4467.65,4490.7,4525.96,4497.91,4399.81,4350.86,4323.03,4277.84,4265.36,4274.63,4291.21,4338.56,4401.93,4427.28,4380.61,4322.73,4280.84,4242.44,4209.23,4253.34,4324.85,4312.21,4261.83,4174.97,4027.28,3851.49,3780.9,3689.49,3539.62,3322.04,3106.51,2960.58,2926.13,2961.87,3075.66,3414.66,4131.05,5229.88,6523.94,7901.65,9238.86,10451.85,11505.32,12539.39,13495.52,14526.66,15571.57,16606.24,17621.62,18479.7,19187.89,19868.64,20475.96,20858.96,21073.72,21201.53,21122.49,21579.58,22031.24,22169.99,22246.46,22400.12,22664.29,22900.87,22988.64,22995.85,23022.4,23173.29,23432.65,23630.55,23578.98,23441.88,23566.11,23706.26,23924.74,23998.86,24109.84,24261.23,24399.31,24476.25,24434.68,24406.58,24579.92,24813.78,24991.37,24966.33,24928.63,24841.25,24887.36,25131.52,25409.68,25498.36,25374.12,25069.04,24920.38,25127.09,25356.71,25524.54,25567.23,25512.63,25450.86,25268.78,25117.79,24906.36,24869.71,24764.5,24458.07,24298.29,23961.38,23715.74,23511.34,23333.26,23175.18,23123.79,23104.57,23132.32,23348.14,23510.19,23541.14
38375,std_dev,251.36,217.31,194.96,186.56,185.59,189.56,186.89,200.51,211.31,219.49,234.91,249.91,269.71,285.24,301.26,311.05,323.57,337.63,354.86,374.02,392.34,407.65,428.66,452.06,484.8,517.96,560.32,617.94,678.62,743.41,817.73,895.09,975.03,1038.35,1092.25,1144.17,1187.44,1230.43,1265.39,1308.73,1341.36,1370.91,1385.29,1402.85,1409.3,1396.42,1400.32,1409.91,1402.42,1413.67,1428.45,1442.11,1457.89,1490.65,1502.91,1496.71,1490.36,1494.35,1495.61,1494.85,1515.74,1542.66,1548.55,1544.5,1537.53,1508.8,1468.31,1459.97,1444.28,1406.96,1348.89,1293.01,1250.74,1246.24,1256.51,1292.6,1396.23,1601.47,1885.66,2154.61,2411.92,2626.62,2790.65,2920.14,3026.82,3121.15,3224.56,3314.79,3408.87,3504.34,3569.17,3620.76,3686.13,3736.81,3760.08,3764.04,3767.08,3790.11,3832.31,3884.03,3883.13,3887.26,3917.54,3960.12,3980.43,3978.6,3979.43,3973.33,3993.89,4036.47,4080.34,4060.43,4059.23,4078.64,4107.35,4123.73,4150.37,4181.99,4223.1,4223.34,4231.47,4229.58,4232.56,4277.86,4309.51,4332.12,4338.63,4330.67,4317.93,4316.8,4350.37,4397.4,4449.69,4414.16,4377.2,4387.76,4404.3,4469.52,4524.28,4538.39,4553.85,4515.46,4502.94,4548.42,4561.28,4610.4,4620.26,4606.88,4695.02,4731.06,4743.29,4837.5,4891.59,4867.79,4868.61,4894.04,4956.13,4980.51,5030.67,5147.6
38376,mean,400.88,379.82,373.67,366.2,364.98,375.41,378.89,395.48,412.77,435.96,465.23,504.26,550.01,588.83,620.17,646.19,673.38,701.78,739.64,783.25,831.61,865.64,917.54,986.1,1072.37,1185.01,1329.12,1524.72,1757.57,2020.88,2341.84,2664.62,3007.5,3288.58,3551.76,3782.73,3945.53,4124.3,4303.61,4456.45,4592.92,4692.1,4715.22,4760.7,4742.18,4627.22,4564.27,4533.5,4471.98,4453.45,4479.95,4484.75,4520.18,4588.94,4607.09,4552.77,4480.83,4422.38,4375.99,4320.14,4365.73,4456.08,4424.39,4331.34,4214.32,4016.86,3806.26,3708.33,3614.89,3435.25,3178.81,2944.68,2792.7,2777.22,2836.51,2990.18,3380.31,4247.48,5599.2,7216.29,8906.63,10543.29,11991.28,13267.97,14483.16,15645.25,16856.94,18085.36,19292.25,20451.3,21374.99,22121.22,22849.83,23519.99,23961.78,24148.98,24308.74,24481.84,24956.99,25336.95,25442.79,25509.95,25666.7,25995.5,26337.24,26493.76,26424.43,26407.14,26624.37,26923.33,27209.08,27218.89,27104.79,27212.61,27388.19,27597.13,27730.05,27820.54,27983.17,28133.9,28182.74,28126.57,28089.67,28265.17,28593,28811.5,28850.18,28750.93,28597.58,28624.42,28918.37,29302.7,29439.47,29303.21,28956.11,28758.26,28927.38,29204.05,29483.51,29575.67,29447.71,29329.06,29092.63,28967.88,28892.14,28869.71,28653.7,28280.37,27984.21,27599.03,27297.3,27011.49,26688.36,26506.21,26296.56,26212.38,26214.47,26382.67,26634.42,26661.17
38376,std_dev,244.6,219.44,199.6,187.69,182.67,181.5,185.96,190.04,201.92,212.91,223.79,244.98,264.04,278.94,294.68,307.16,321.68,336.57,353.62,373.49,398.35,416.14,437.18,462.35,498.11,540.11,592.08,657.27,733.93,814.36,914.63,1007.1,1106.46,1185.16,1260.44,1325.44,1374.13,1428.02,1478.75,1526.09,1573.45,1608.84,1619.16,1647.17,1650.68,1634.25,1630.61,1637.96,1624.47,1636.48,1656.07,1664.88,1681.59,1711.78,1729.71,1720.68,1713.68,1713.91,1710.93,1701.92,1729.26,1768.08,1761.31,1740.02,1728.24,1677.8,1625.7,1607.49,1590.91,1551.05,1479.15,1419.67,1372.37,1377.15,1403.04,1463.55,1593.02,1867.04,2236.12,2610.72,2955.84,3252.4,3492.55,3680.89,3846.87,3992.09,4137.54,4285.42,4430.01,4556.92,4630.02,4702.68,4764.08,4828.44,4864.25,4857.32,4864.09,4891.38,4954.9,4988.5,5005.83,4991.36,5021.41,5060.56,5125,5154.53,5104.02,5095.26,5132.49,5171.75,5230.22,5219.17,5214.51,5196.91,5256.68,5299.58,5327.21,5327.41,5359.85,5386.73,5369.46,5389.9,5380.11,5400.45,5450.89,5504.8,5501.08,5468.55,5438.64,5443.88,5494.84,5587.25,5642.8,5617.35,5571.4,5546.2,5598.08,5662.46,5700.41,5720.11,5754.3,5718.88,5710.09,5731.32,5737.89,5797.33,5815.86,5767.23,5808.39,5826.7,5893.4,5985.59,5961.26,5991.69,6001.98,6004.13,6010.41,6055.8,6157.62,6373.74
38377,mean,391.7,354.94,357.43,356.02,350.23,354.76,357.45,380.34,396.21,414.97,447.21,483.81,518.37,554.15,582.8,604.96,634.41,657.24,692.97,734.03,774.98,809.03,852.84,911.72,984.45,1077.16,1196.86,1357.42,1547.8,1769.62,2037.17,2313.95,2607.8,2856.22,3079.46,3277.92,3421.1,3567.82,3718.4,3849.97,3965.25,4049.04,4061.72,4082.44,4057.56,3947.31,3888.78,3851.58,3798.25,3786.79,3802.15,3805.11,3835.98,3891.63,3911.85,3864.75,3797.36,3749.8,3718.22,3673.96,3717.14,3789.81,3768.74,3693.95,3617.3,3473.83,3307.87,3233.71,3162.59,3021.4,2832.87,2649,2531.76,2521.12,2568.18,2670.47,2966.72,3637.59,4720.25,6049.38,7521.51,8984.36,10289.86,11472.25,12626.47,13760.36,14963.96,16190.33,17415.6,18580.71,19560.38,20362.53,21145.32,21859.27,22314.94,22558.46,22755.85,22952.61,23392.5,23787.17,23888.95,23953.25,24109.01,24414.53,24757.47,24891.05,24873.33,24864.7,25032.58,25337.24,25602.61,25624.38,25543.96,25652.53,25816.6,26032.33,26145.3,26257.66,26385.75,26538.11,26622.26,26538.42,26533.49,26707.68,26999.57,27239.93,27247.58,27197.94,27051.45,27105.44,27392.66,27731.24,27882.56,27787.85,27452.81,27289.31,27414.54,27712.34,27994.58,28085.51,28011.64,27827.38,27643,27532.62,27437.63,27391.17,27209.6,26844.57,26541.92,26197.69,25854.82,25595.73,25354.46,25078.15,24991.19,24925.72,24931.9,25095.66,25324.08,25400.93
38377,std_dev,266.23,226.88,211.79,212.92,208.48,219.23,222.58,236.31,246.61,259.92,279.7,298.15,316.77,339.81,356.14,372.06,389.54,402.63,421.59,447.25,474.01,489.27,516.93,539.65,574.37,613.77,660.41,718.36,786.37,862.52,957.66,1048.51,1150.49,1232.75,1301.89,1371.38,1419.63,1472.93,1531.08,1568.87,1618.18,1646.91,1660.93,1679.32,1685.56,1661.76,1661.03,1668.08,1659.23,1673.88,1703.92,1710.25,1732.76,1760.19,1772.98,1773.93,1756.16,1757.38,1769.74,1748.45,1779.62,1833.49,1814.66,1807.67,1818.36,1773.32,1731.98,1732.94,1716.09,1687.42,1665.73,1598.84,1572.97,1606.23,1626.49,1629.85,1734.04,1978.37,2283.54,2624.09,2997.61,3309.82,3549.26,3761.49,3950.02,4122.13,4289.29,4438.44,4606.44,4750.89,4836.36,4897.67,5003.76,5074,5081.62,5063.04,5094.22,5126.48,5163.59,5218.44,5218.76,5232.59,5226.7,5276.2,5346.59,5369.2,5347.14,5331.98,5345.12,5421.38,5444.22,5461.2,5454.42,5463.19,5497.55,5542.89,5578.85,5577.72,5606.1,5628.55,5629.39,5628.77,5609.1,5638.18,5690.47,5740.1,5728.48,5717.23,5696.19,5720.31,5768.6,5856.44,5902.87,5903.36,5805.92,5810.72,5845.32,5929.36,5991.08,6008.87,5980.31,5977.62,5968.43,5971.08,6030.91,6083.58,6055.1,6071.8,6105.32,6175.85,6220.09,6339.45,6404.57,6341.36,6371.97,6353.85,6392.42,6456.85,6464.66,6587.06
38378,mean,402.3,397.96,399.42,405.3,409.98,424.67,436.6,461.15,480.07,504.76,538.04,577.97,616.66,652.77,684.07,709.3,738.92,767.69,806.54,847.38,890.26,921.39,970.67,1027.74,1096.11,1185.57,1293.67,1441.7,1610.69,1800.23,2029.23,2267.08,2521.52,2733.98,2927.62,3107.32,3227.24,3361.93,3496.49,3607.73,3706.77,3776.59,3787.72,3813.02,3802.14,3714.21,3671.45,3652.68,3611.94,3600.93,3621.89,3630.88,3658.53,3711.65,3734.48,3695.02,3642.52,3600.86,3572.37,3533.87,3568.13,3642.33,3620.56,3564.76,3503.41,3388.49,3241.5,3177.82,3110.15,2984.05,2809.06,2638.9,2529.45,2518.6,2552.5,2635.11,2880.41,3455.7,4379.03,5469.43,6645.58,7816.44,8878.89,9808.43,10720.16,11605.87,12541.69,13489.91,14442.12,15352.99,16103.94,16702.82,17290.02,17844.94,18200.66,18374.24,18485.98,18591.44,18962.83,19308.65,19386.02,19425.91,19530.57,19782.15,20044.49,20176.98,20130.67,20095.2,20254.5,20478.82,20695.62,20687.33,20589.07,20680.96,20789.42,20969.69,21081.69,21138.6,21258.8,21364.35,21412.08,21353.5,21341.07,21441.03,21703.36,21903.02,21898.59,21846.68,21723.41,21738.2,21968.3,22271.52,22389.9,22316.14,22024.36,21849.81,21992.51,22202.7,22434.15,22533.45,22426.13,22330.34,22132.23,22025.51,21954.34,21913.86,21767.43,21477.85,21261.41,20904.02,20692.33,20448.17,20202.57,20006.29,19920.9,19879.21,19872.68,20051.76,20273.03,20155.98
38378,std_dev,257.9,230.87,221.26,228.27,222.27,232.54,236.25,249.2,262.94,278.52,293.27,310.28,327.76,347.61,367.41,379,394.33,409.82,430.76,452.7,472.75,489.57,513.1,539.35,565.46,606.48,647.3,700.07,758.55,821.79,898.65,970.81,1055.48,1119.38,1184.39,1241.77,1280.4,1324.08,1371.26,1412.33,1448.68,1480.23,1488.59,1510.39,1523.44,1505.03,1510.14,1516.52,1511.75,1522.27,1544.5,1554.32,1571.56,1597.23,1611.87,1608.97,1597,1599.1,1601.18,1593,1618.68,1647.24,1643.84,1638.1,1635.17,1606.78,1565.45,1557.93,1544.26,1503.85,1446.41,1393.41,1354.98,1360.23,1384.67,1410.01,1499.92,1696.76,1994.38,2288.91,2574.66,2839.62,3057.7,3210.88,3365.28,3498.22,3628.16,3753.92,3879.54,3989.64,4068.55,4134.6,4192.4,4256.25,4276.21,4277.82,4276.33,4309.52,4355.39,4399.07,4397.41,4396.12,4409.54,4452.48,4506.61,4529.81,4509.3,4486.79,4515.76,4559.07,4600.72,4607.74,4581.59,4593.31,4607.68,4645.85,4674.61,4703.86,4728.91,4747.96,4728.15,4737.45,4739.26,4739.21,4801.28,4815.76,4829.98,4808.97,4789.34,4789.37,4831.69,4912.07,4944.97,4935.57,4869.7,4847.33,4872.97,4927.43,4983.34,5024.14,5039.68,4992.16,4971.26,4992.52,5018.27,5077.54,5057.68,5094.29,5106.36,5137.37,5219.65,5256.38,5230.52,5251.11,5211.91,5277.97,5237.46,5297.66,5361.54,5412.96
38379,mean,413.89,401.62,400.65,391.14,401.01,411.55,414.18,435.75,457.58,486.94,520.95,554.11,591.84,623.62,653,677.4,705.08,730.85,769.3,805.33,847.24,873.79,918.37,972.81,1039.91,1120.82,1224.61,1366.37,1530.45,1717.88,1934.39,2175.56,2422.88,2630.79,2823.22,2987.67,3105.25,3232.6,3356.85,3463.82,3562.43,3622.94,3638.06,3662.62,3641.03,3557.04,3514.61,3487.31,3444.72,3436.12,3445.8,3453.93,3491.31,3530.01,3547.46,3502.94,3451.33,3413.93,3382.59,3347.5,3384.58,3439.94,3426.02,3377.11,3303.19,3180.37,3038.6,2973.92,2896.98,2784.88,2618.05,2460.65,2356.98,2344.75,2379.56,2456.37,2701.85,3244.27,4125.68,5212.74,6395.77,7572.94,8647.5,9614.02,10578.93,11501.16,12467.59,13460.52,14442.92,15391.19,16197.29,16870.57,17513.02,18093.78,18469.35,18685.66,18852.2,18920.64,19307.51,19651.89,19775.46,19845.45,20007.56,20248.11,20489.22,20562.91,20573.02,20602.56,20768.17,20999.93,21181.07,21161.61,21086.46,21185.48,21331.71,21508.06,21591.43,21670.83,21798.31,21928.62,22010.5,21946.58,21959.01,22092.82,22324.15,22484.7,22483.61,22478.36,22393.83,22442.92,22665.02,22895.82,22990.62,22904.35,22677.75,22558.53,22705.77,22906.36,23069.27,23154.69,23060.17,22991.43,22849.8,22719.53,22565.73,22462.94,22301.64,21980.17,21714.02,21362.63,21017.72,20696.27,20445.01,20280.13,20247.18,20197.62,20244.07,20405.35,20538.53,20465.01
38379,std_dev,255.27,229.48,226.25,229.85,223.45,236.55,242.84,258.54,273.09,286.36,306.16,323.9,347.04,363.24,376.89,392.06,408.52,424.83,445.33,465.36,487.92,502.14,525.75,548.62,575.18,609.67,645.15,694.46,747.58,810.26,881.26,953.62,1032.08,1092.76,1154.69,1207.59,1244.24,1290.28,1331.56,1370.21,1407.32,1435.3,1448.97,1469.76,1477.84,1455.13,1457.37,1464.81,1461.62,1476.11,1491.04,1500.29,1520.56,1537.81,1554.41,1544.94,1543.65,1546.3,1547.92,1542.12,1566.56,1592.99,1591.84,1596.17,1584.54,1561.84,1532.32,1521.95,1507.26,1482.42,1434.14,1393.96,1368.75,1376.34,1399.82,1429.25,1510.19,1679.96,1934.85,2214.61,2496.73,2756.31,2967.18,3139.3,3309.25,3452.92,3589.23,3726.93,3840.24,3953.4,4033.77,4082.18,4129.68,4172.41,4198.23,4192.08,4200.54,4210.18,4267.92,4303.52,4301.94,4298.97,4314.01,4330.81,4392.76,4375.36,4363.49,4375.93,4387.47,4430.61,4459.68,4436.38,4421.76,4440.73,4471.18,4509.72,4529.51,4526.78,4557.97,4582.43,4584.01,4552.29,4556.41,4572.94,4612.42,4641.21,4627.14,4602.13,4589.94,4595.75,4646.49,4666.68,4669.44,4664.25,4624.03,4607.46,4644.5,4688.21,4714.87,4747.86,4729.68,4727.5,4715.67,4737.72,4721.1,4773.19,4761.08,4735.42,4728.44,4737.7,4736.79,4754.17,4755.78,4753.16,4775.95,4731.67,4713.62,4811.52,4862.13,4782.75
