Img_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38609,2789.35,2980.83,3143.59,3270.35,3414.96,3528.68,3585.17,3887.53,4079.07,4319.04,4539.28,4781.08,4984.04,5176.76,5387.39,5586.88,5769.78,5979.30,6267.09,6544.24,6832.01,6943.35,7212.35,7462.94,7709.87,7908.22,8126.84,8416.64,8641.58,8840.82,9046.74,9344.83,9655.36,9894.62,10182.95,10477.60,10686.61,10976.22,11270.30,11527.22,11817.42,12070.77,12309.11,12642.16,12916.81,13137.00,13459.64,13755.08,14015.33,14302.51,14579.32,14824.94,15100.57,15425.22,15737.07,15962.40,16229.54,16572.19,16869.82,17052.49,17422.46,17761.42,17913.92,18183.79,18558.95,18800.35,18962.88,19285.10,19461.05,19807.30,20068.93,20243.12,20454.87,20794.01,21052.02,21111.49,21235.40,21512.84,21903.42,22027.38,22180.58,22431.38,22687.81,22855.88,23006.33,23081.68,23273.28,23489.89,23773.36,24069.83,24293.79,24464.13,24739.60,25020.46,25172.81,25242.21,25229.25,25031.65,25533.48,26001.86,26114.10,26194.09,26344.92,26618.36,26848.49,26927.99,26889.33,26929.03,27103.56,27355.18,27533.86,27502.21,27398.97,27530.39,27682.15,27913.60,28019.16,28140.85,28324.49,28487.26,28495.89,28476.41,28455.47,28614.91,28905.06,29065.88,29042.74,29039.11,28967.55,29085.63,29379.77,29660.35,29768.46,29740.27,29501.56,29386.80,29651.61,29922.15,30155.41,30287.89,30290.31,30302.28,30264.73,30239.51,30157.63,30264.11,30401.85,30320.05,30399.85,30501.68,30726.59,30947.95,31018.83,31069.51,31192.99,31281.30,31406.06,31623.00,31839.71,31973.61
38610,2804.11,2995.34,3173.81,3302.50,3430.70,3552.24,3603.60,3907.67,4106.46,4340.53,4567.71,4805.74,5009.20,5208.57,5419.36,5615.63,5800.34,6011.12,6301.15,6580.29,6870.25,6977.53,7247.14,7499.51,7745.42,7942.01,8164.91,8458.11,8683.60,8877.96,9078.60,9390.41,9693.40,9934.02,10224.51,10522.00,10728.75,11016.58,11311.74,11576.69,11864.21,12120.16,12358.02,12688.22,12968.84,13188.12,13511.30,13810.38,14069.20,14354.32,14631.95,14883.46,15161.42,15486.42,15799.72,16020.96,16288.76,16640.80,16945.14,17120.28,17488.10,17837.35,17983.83,18258.72,18633.91,18874.82,19035.65,19354.04,19546.54,19879.90,20148.26,20321.95,20530.16,20880.13,21130.34,21182.82,21308.95,21593.05,21977.29,22110.78,22250.22,22530.82,22786.87,22937.80,23087.03,23162.51,23344.58,23581.11,23855.06,24152.62,24378.66,24542.17,24812.96,25106.54,25258.64,25315.19,25316.47,25105.69,25620.83,26083.88,26203.10,26272.79,26434.07,26703.72,26945.67,27013.62,26977.21,27018.81,27217.27,27462.13,27635.28,27599.29,27505.71,27619.99,27757.65,28003.65,28133.50,28263.17,28412.69,28569.26,28614.84,28558.46,28561.39,28721.82,29006.57,29183.04,29156.43,29139.25,29061.65,29180.53,29477.07,29778.55,29907.08,29840.76,29608.04,29511.02,29760.84,30045.90,30255.27,30394.26,30400.19,30406.84,30392.55,30362.64,30247.75,30347.77,30526.40,30444.62,30545.68,30644.05,30813.22,31025.19,31127.01,31175.97,31281.14,31358.25,31498.22,31732.54,31971.96,32087.71
38611,3236.57,3491.29,3664.96,3820.67,3969.44,4108.55,4153.31,4513.81,4733.17,5019.54,5273.61,5557.72,5785.33,6004.17,6243.72,6467.86,6670.85,6913.27,7240.58,7563.41,7886.31,8001.08,8301.85,8598.23,8873.74,9086.44,9344.18,9670.15,9928.55,10145.90,10362.17,10716.54,11064.57,11341.24,11669.10,11999.47,12236.56,12562.89,12897.16,13189.25,13512.70,13796.80,14065.83,14443.07,14749.23,15006.83,15370.63,15710.07,15994.93,16314.04,16620.08,16909.26,17221.73,17591.69,17948.73,18194.84,18502.10,18888.77,19225.01,19433.88,19842.77,20224.14,20404.07,20712.02,21138.53,21404.00,21589.32,21951.83,22138.05,22534.33,22839.51,23030.67,23266.45,23652.62,23932.03,24003.18,24141.59,24449.89,24896.73,25038.46,25212.08,25514.30,25788.79,25980.04,26157.67,26229.50,26437.64,26706.04,27014.65,27350.55,27613.67,27800.10,28120.75,28440.62,28614.75,28714.33,28680.13,28396.77,28991.51,29532.16,29673.59,29770.68,29958.22,30248.64,30505.62,30583.56,30558.26,30604.78,30822.74,31079.30,31288.86,31243.96,31109.36,31266.56,31430.92,31721.17,31844.52,31960.55,32180.47,32324.95,32397.43,32363.49,32344.09,32532.74,32825.18,33024.34,32996.94,32981.96,32918.73,33074.86,33369.78,33722.23,33829.25,33753.34,33513.87,33372.72,33703.68,33986.32,34239.28,34367.04,34408.92,34433.59,34386.80,34369.27,34195.72,34276.94,34494.97,34380.66,34498.41,34604.17,34878.60,35096.88,35216.72,35256.96,35407.83,35534.78,35671.92,35930.01,36211.41,36344.24
38612,3027.37,3241.61,3429.39,3566.67,3711.26,3847.67,3909.10,4231.31,4444.72,4705.34,4943.23,5207.28,5434.42,5646.62,5876.51,6098.50,6300.98,6528.88,6844.54,7154.76,7463.65,7593.48,7889.69,8163.21,8438.12,8652.31,8898.23,9219.15,9468.03,9686.76,9917.14,10242.53,10583.11,10848.10,11175.01,11493.82,11723.74,12046.48,12369.63,12655.87,12974.23,13256.73,13520.85,13882.16,14184.46,14428.50,14783.67,15119.76,15390.74,15712.16,16025.80,16296.93,16596.22,16955.48,17298.43,17550.91,17832.08,18216.05,18546.35,18762.65,19157.73,19534.21,19705.01,20001.13,20407.77,20688.38,20855.57,21208.92,21417.86,21783.91,22073.88,22263.41,22488.30,22881.77,23150.83,23217.50,23358.05,23681.06,24106.35,24245.27,24404.33,24713.67,24984.27,25170.30,25344.12,25424.72,25631.66,25885.84,26205.02,26532.31,26765.63,26955.08,27252.26,27576.32,27747.65,27812.20,27809.38,27607.29,28151.28,28649.37,28776.84,28867.80,29051.11,29351.90,29612.60,29672.72,29642.88,29694.12,29879.88,30146.55,30355.52,30326.35,30208.29,30354.12,30509.32,30770.99,30899.68,31043.93,31246.96,31400.18,31445.46,31388.27,31388.44,31547.28,31871.57,32071.73,32036.06,32036.87,31936.32,32084.03,32397.43,32725.19,32857.22,32784.74,32538.24,32427.91,32710.23,32997.20,33245.36,33377.79,33394.60,33418.75,33390.14,33359.53,33235.02,33374.66,33533.66,33453.67,33544.76,33634.92,33890.00,34108.17,34248.73,34258.92,34345.38,34449.53,34623.49,34862.31,35129.02,35298.93
38613,2832.98,3030.96,3201.22,3334.25,3471.33,3598.67,3666.82,3971.61,4162.93,4410.09,4632.08,4873.47,5087.13,5292.39,5505.83,5716.66,5909.98,6134.69,6430.28,6726.40,7017.12,7150.06,7429.73,7695.97,7949.05,8163.84,8401.72,8705.62,8940.48,9156.07,9387.78,9689.17,10014.78,10271.78,10575.12,10881.73,11108.45,11415.25,11721.76,11998.75,12302.12,12580.76,12824.21,13181.30,13475.02,13700.96,14045.77,14365.24,14623.86,14935.76,15244.14,15505.04,15787.78,16137.89,16473.02,16706.69,16987.53,17357.90,17670.91,17865.70,18256.34,18625.45,18776.41,19061.38,19463.12,19717.53,19893.97,20226.56,20439.61,20785.08,21062.97,21246.55,21475.37,21844.26,22102.62,22180.66,22310.13,22629.83,23028.25,23148.20,23293.50,23581.81,23849.73,24018.34,24180.45,24278.62,24486.26,24721.49,25032.26,25343.96,25559.92,25728.65,26011.77,26323.30,26461.61,26540.72,26543.66,26404.06,26915.71,27356.50,27467.06,27538.96,27712.02,27973.24,28242.16,28317.75,28268.27,28317.32,28487.13,28761.46,28960.79,28938.14,28831.97,28969.59,29155.64,29381.63,29513.77,29632.63,29807.20,29962.08,30016.25,29967.52,29954.46,30124.95,30442.92,30649.94,30610.15,30604.12,30526.96,30647.23,30971.39,31312.77,31433.38,31387.26,31142.10,31052.34,31322.18,31609.21,31881.43,32047.14,32056.02,32022.46,32013.25,32030.16,31913.20,32041.50,32185.16,32096.45,32185.82,32333.52,32521.33,32762.19,32825.50,32874.73,32975.82,33054.39,33193.33,33456.76,33725.52,33837.19
38614,2846.15,3070.52,3228.80,3354.91,3497.03,3618.87,3674.74,3979.02,4180.21,4421.08,4647.73,4892.03,5102.24,5300.19,5521.01,5720.48,5904.91,6120.85,6416.35,6700.18,6992.59,7103.49,7375.72,7640.79,7890.61,8088.89,8319.93,8611.74,8849.58,9051.18,9253.81,9568.04,9880.62,10128.01,10432.22,10729.97,10940.33,11240.76,11534.46,11802.07,12103.04,12361.43,12601.68,12944.22,13226.44,13457.10,13783.74,14089.32,14343.94,14647.65,14930.95,15184.69,15465.05,15800.83,16121.98,16345.62,16625.19,16981.64,17281.03,17478.00,17848.41,18193.08,18345.45,18630.69,19010.99,19256.56,19420.25,19751.24,19943.56,20281.44,20553.56,20732.13,20950.29,21305.27,21551.47,21623.32,21752.04,22041.34,22439.79,22564.86,22718.58,22995.45,23252.76,23413.21,23560.05,23647.51,23842.05,24071.98,24362.37,24654.14,24883.51,25059.67,25337.45,25647.90,25790.84,25873.07,25861.71,25645.39,26172.44,26634.46,26766.99,26836.71,27006.61,27282.44,27519.63,27609.73,27548.67,27603.63,27782.75,28038.37,28232.16,28192.01,28075.99,28240.25,28379.92,28615.88,28738.81,28856.18,29042.16,29190.75,29240.65,29215.09,29197.17,29327.31,29629.43,29789.37,29782.29,29782.70,29704.06,29827.95,30108.51,30428.15,30548.77,30476.67,30238.37,30153.38,30408.49,30685.10,30912.18,31034.16,31058.71,31063.73,31037.09,31043.58,30889.88,31009.28,31161.52,31108.34,31169.05,31338.65,31491.23,31721.45,31797.79,31831.88,32028.70,32061.69,32201.42,32451.00,32676.21,32755.63
38615,2303.83,2461.71,2595.78,2707.27,2825.31,2922.53,2983.60,3220.77,3384.00,3577.82,3761.81,3959.41,4130.23,4299.84,4480.07,4643.46,4803.73,4986.90,5226.28,5461.99,5701.95,5811.02,6034.17,6252.31,6458.86,6637.36,6824.85,7072.73,7263.73,7439.22,7621.57,7877.41,8138.53,8340.44,8591.74,8837.13,9021.99,9274.30,9525.50,9747.27,9998.24,10217.23,10418.32,10707.40,10944.91,11131.10,11414.24,11673.88,11885.02,12130.51,12382.05,12590.90,12827.80,13110.38,13379.13,13570.86,13802.44,14103.10,14350.50,14518.30,14830.58,15127.30,15257.56,15479.73,15810.81,16020.49,16156.01,16435.92,16596.51,16881.22,17106.77,17261.48,17449.34,17741.53,17960.45,18011.12,18121.18,18392.21,18706.61,18809.53,18931.14,19159.71,19376.77,19520.54,19650.67,19730.08,19899.23,20093.85,20344.30,20577.69,20763.65,20905.28,21139.76,21384.34,21503.66,21567.79,21582.28,21486.32,21880.74,22232.74,22323.90,22387.29,22526.97,22759.20,22956.10,23038.47,22994.82,23031.99,23182.82,23395.29,23548.75,23545.43,23461.38,23573.80,23704.24,23893.13,23996.67,24092.13,24267.43,24379.68,24417.52,24393.15,24379.59,24502.97,24759.30,24906.81,24883.05,24895.71,24828.18,24939.64,25198.58,25457.85,25567.78,25515.45,25344.46,25266.88,25503.85,25726.06,25921.98,26037.81,26034.77,26036.54,26028.48,26047.75,25964.87,26056.05,26192.59,26100.41,26195.60,26253.04,26480.33,26644.20,26729.28,26725.22,26841.71,26900.32,27029.22,27226.29,27438.21,27489.01
38616,2409.05,2574.60,2718.02,2838.20,2953.78,3063.43,3122.40,3372.65,3540.82,3750.33,3941.11,4145.08,4331.17,4500.94,4685.35,4861.57,5029.31,5217.60,5470.93,5718.31,5970.39,6080.71,6318.40,6543.86,6760.30,6943.98,7142.04,7398.90,7602.60,7784.44,7972.61,8239.51,8513.04,8731.00,8990.54,9247.98,9440.43,9702.89,9965.36,10198.22,10459.49,10691.89,10902.27,11201.94,11447.84,11652.72,11940.96,12211.35,12429.04,12700.08,12954.15,13171.91,13418.64,13713.48,13993.42,14199.83,14439.63,14754.87,15013.07,15187.49,15519.69,15818.31,15959.48,16208.34,16537.90,16749.96,16908.70,17197.84,17368.58,17661.33,17899.57,18061.71,18252.23,18565.25,18786.76,18848.43,18965.15,19236.47,19573.58,19680.70,19814.23,20047.83,20271.56,20430.75,20555.97,20642.44,20814.48,21024.68,21286.39,21547.21,21741.72,21877.58,22114.06,22375.09,22519.22,22575.00,22595.69,22480.61,22901.20,23276.99,23371.57,23444.99,23583.68,23821.01,24035.41,24113.04,24067.69,24108.19,24282.18,24499.17,24662.72,24653.21,24563.31,24678.96,24815.83,25026.15,25121.58,25239.50,25389.16,25521.67,25549.22,25530.26,25520.80,25655.22,25923.83,26069.72,26062.84,26060.94,25997.30,26112.97,26370.66,26654.57,26768.50,26707.83,26533.24,26453.32,26679.18,26931.27,27140.20,27237.55,27289.99,27267.66,27291.28,27254.07,27191.70,27314.43,27435.78,27344.73,27421.83,27522.52,27728.16,27903.11,27978.19,28030.14,28090.38,28208.67,28259.95,28495.15,28689.00,28807.07
38617,2625.07,2823.27,2976.49,3104.85,3232.99,3348.66,3411.88,3687.43,3874.85,4099.22,4309.38,4537.44,4733.23,4920.28,5124.72,5311.82,5490.09,5698.32,5973.57,6242.55,6516.08,6635.33,6890.54,7135.42,7371.49,7567.74,7782.49,8062.55,8287.75,8481.97,8683.27,8974.62,9271.75,9506.10,9787.23,10069.18,10278.47,10562.28,10848.12,11102.07,11381.12,11628.34,11861.53,12189.51,12450.28,12674.89,12987.08,13281.80,13524.50,13805.66,14084.88,14325.02,14588.40,14913.88,15217.40,15437.05,15702.39,16034.43,16325.30,16509.75,16869.83,17202.68,17344.34,17614.25,17972.38,18207.86,18373.15,18691.18,18875.99,19195.08,19457.80,19625.69,19844.63,20176.69,20420.02,20480.81,20605.89,20896.23,21258.97,21372.90,21520.38,21783.16,22017.87,22171.74,22325.46,22427.09,22603.36,22832.24,23109.18,23391.77,23608.00,23767.50,24029.36,24314.00,24442.72,24525.10,24530.05,24390.87,24861.26,25271.68,25380.18,25455.17,25607.98,25865.13,26095.40,26167.41,26130.92,26185.85,26352.77,26594.97,26783.17,26750.77,26663.73,26790.64,26939.85,27160.06,27277.19,27388.13,27571.88,27700.65,27748.61,27712.87,27711.42,27879.75,28145.57,28317.70,28304.05,28288.01,28224.99,28356.10,28650.99,28928.30,29049.97,28996.00,28791.90,28700.50,28967.53,29231.31,29466.78,29571.14,29618.15,29602.46,29578.70,29589.85,29492.96,29602.08,29766.61,29676.38,29702.97,29895.54,30077.91,30288.16,30345.48,30380.69,30518.61,30615.34,30732.41,30981.31,31217.33,31284.75
38618,2757.24,2940.12,3107.21,3238.98,3368.32,3482.53,3546.14,3837.27,4028.44,4265.28,4483.01,4718.93,4918.02,5114.93,5324.96,5524.85,5700.78,5920.44,6202.39,6482.50,6764.86,6887.10,7156.34,7405.97,7653.10,7854.17,8073.71,8364.27,8589.00,8794.77,8999.11,9299.69,9607.50,9848.90,10143.63,10430.31,10643.39,10937.91,11234.09,11491.98,11784.68,12044.80,12277.16,12607.61,12891.87,13110.27,13437.57,13741.83,13987.51,14281.14,14568.43,14812.79,15090.80,15422.32,15735.91,15954.48,16234.93,16575.44,16874.45,17068.85,17432.41,17771.60,17930.46,18210.66,18577.57,18822.00,18984.87,19314.08,19504.45,19832.34,20097.74,20275.07,20491.62,20831.73,21077.41,21157.91,21288.50,21568.83,21961.87,22085.37,22237.68,22519.64,22761.97,22922.64,23087.72,23162.17,23355.98,23590.93,23872.17,24172.23,24397.44,24566.05,24845.21,25136.89,25274.38,25366.30,25362.62,25188.42,25680.41,26126.71,26253.87,26346.68,26495.76,26762.88,27004.05,27063.84,27032.57,27083.66,27280.04,27517.48,27700.21,27669.82,27571.19,27710.15,27853.18,28079.38,28205.62,28328.07,28516.69,28641.51,28708.79,28664.71,28654.40,28806.52,29090.75,29241.64,29238.34,29244.50,29157.37,29273.68,29577.21,29858.82,29982.39,29940.55,29702.31,29619.61,29881.19,30135.07,30348.36,30493.12,30514.01,30532.52,30464.12,30486.20,30375.74,30469.28,30619.30,30529.92,30628.28,30728.35,30988.04,31151.26,31203.54,31298.37,31387.83,31502.83,31625.09,31880.00,32143.22,32210.45
38621,3134.99,3354.12,3542.62,3698.78,3851.33,3985.23,4052.64,4384.37,4608.03,4870.78,5124.53,5399.50,5628.05,5850.84,6091.11,6313.62,6533.14,6772.89,7102.22,7423.32,7750.46,7890.86,8196.18,8484.28,8769.43,9004.88,9254.55,9588.00,9847.74,10083.73,10320.87,10668.67,11022.42,11297.46,11634.73,11969.66,12212.90,12549.63,12888.61,13189.82,13524.85,13822.43,14092.42,14480.55,14794.75,15044.24,15420.85,15777.22,16055.95,16394.46,16721.37,17004.90,17312.76,17697.20,18060.48,18307.69,18623.90,19021.26,19371.30,19579.09,19997.29,20392.40,20569.84,20879.75,21318.83,21591.20,21778.18,22153.78,22378.08,22758.33,23063.86,23263.24,23503.06,23912.62,24196.28,24262.20,24411.65,24749.87,25186.07,25337.84,25496.80,25813.95,26096.12,26286.06,26469.27,26558.98,26779.69,27044.60,27372.84,27708.32,27956.26,28133.18,28463.10,28799.80,28961.90,29044.85,29035.74,28848.04,29415.08,29919.48,30057.36,30141.67,30327.47,30653.42,30914.50,30994.54,30965.94,31013.24,31215.48,31498.98,31709.95,31695.43,31541.64,31724.82,31884.41,32163.60,32281.85,32447.93,32640.97,32796.95,32847.76,32806.54,32794.84,32979.80,33296.07,33508.88,33473.22,33446.31,33370.78,33490.26,33857.95,34184.78,34312.95,34265.63,34003.45,33897.97,34148.80,34491.37,34741.94,34902.52,34941.75,34911.83,34884.19,34879.21,34776.93,34868.78,35051.95,34961.53,35072.23,35231.00,35407.86,35673.94,35743.84,35821.13,35928.81,36010.75,36171.98,36376.38,36720.11,36833.20
38622,2879.74,3082.22,3260.72,3399.46,3549.19,3673.40,3748.18,4044.23,4250.81,4499.81,4727.23,4973.02,5189.42,5396.37,5621.67,5827.91,6028.32,6257.51,6560.37,6849.67,7156.28,7286.44,7566.16,7836.47,8097.87,8311.99,8553.31,8858.69,9100.58,9321.74,9546.76,9856.65,10190.78,10445.28,10757.04,11066.72,11295.95,11608.26,11921.86,12196.43,12503.39,12789.08,13034.10,13391.47,13692.34,13918.60,14268.53,14597.64,14854.76,15161.65,15476.94,15727.93,16021.55,16379.36,16715.31,16952.10,17234.75,17614.68,17923.58,18122.73,18515.21,18899.92,19045.76,19323.57,19741.64,19996.92,20158.20,20511.91,20723.04,21068.33,21357.58,21540.94,21761.04,22142.17,22412.17,22463.62,22589.91,22925.19,23334.12,23448.18,23586.38,23890.35,24161.30,24333.72,24490.95,24575.59,24787.59,25031.22,25333.20,25657.10,25887.28,26044.14,26330.41,26647.96,26802.01,26864.23,26860.77,26702.90,27229.53,27704.72,27784.42,27871.06,28005.55,28312.34,28562.64,28651.34,28586.86,28617.33,28816.17,29065.19,29281.75,29256.01,29138.65,29266.43,29437.19,29681.13,29822.38,29940.97,30128.39,30288.13,30322.38,30309.43,30267.67,30435.39,30767.84,30958.11,30965.66,30926.60,30839.89,30976.50,31311.35,31649.14,31809.16,31738.34,31498.19,31373.76,31642.44,31962.77,32229.51,32377.23,32365.23,32361.37,32308.99,32334.41,32237.38,32337.47,32475.34,32432.69,32495.07,32627.18,32848.65,33085.38,33173.95,33165.15,33261.31,33335.68,33514.69,33743.23,34026.02,34152.80
38623,2662.33,2843.38,3005.08,3130.44,3261.11,3388.01,3449.06,3728.67,3916.82,4145.19,4354.18,4581.99,4784.96,4971.61,5184.30,5377.10,5558.48,5771.24,6049.85,6323.63,6606.67,6734.07,6992.12,7241.10,7482.28,7690.57,7908.01,8191.80,8417.86,8620.15,8838.28,9128.04,9430.22,9669.22,9959.95,10249.61,10460.16,10748.93,11038.16,11299.88,11586.06,11848.76,12079.39,12411.51,12691.62,12907.51,13228.71,13534.98,13771.06,14067.20,14359.98,14594.10,14873.67,15200.08,15513.18,15735.01,16002.51,16349.47,16645.89,16827.35,17197.34,17547.70,17681.96,17949.89,18328.95,18579.36,18738.58,19054.72,19247.90,19581.86,19836.14,20020.14,20220.21,20578.60,20834.00,20889.41,21007.10,21323.12,21690.84,21801.63,21935.99,22207.25,22466.24,22633.89,22781.21,22861.76,23058.10,23300.18,23574.27,23869.67,24083.84,24243.46,24510.99,24787.92,24931.10,25006.86,25005.13,24875.37,25354.47,25772.38,25861.69,25943.17,26086.44,26364.34,26594.15,26673.25,26625.82,26665.82,26841.44,27073.94,27266.08,27246.11,27130.91,27278.92,27428.16,27659.06,27791.66,27908.88,28077.29,28222.32,28262.49,28230.27,28214.18,28351.53,28657.33,28842.40,28830.99,28815.90,28752.13,28870.36,29172.24,29497.59,29606.66,29553.06,29305.65,29235.28,29491.42,29788.08,30019.45,30145.98,30186.30,30165.33,30140.44,30117.57,30076.42,30185.28,30293.55,30244.91,30304.47,30397.90,30632.58,30829.27,30901.50,30947.76,31023.38,31102.06,31223.35,31523.01,31728.54,31831.75
